"","IDs","treatment","groupId","playerId","winner_game","winner_training","feelings","fair","most_important","least_important","random","gender","age","religion","race","inc","pol","educ","time","profile","rounds","hand_1","hand_2","hand_3","hand_4","hand_5","hand_6","hand_7","hand_8","hand_9","winner_1","winner_2","winner_3","winner_4","winner_5","winner_6","winner_7","winner_8","winner_9"
"352",152175871,"RA2",13,1,"False","False","indifferent","Unfair","talent","luck",1,"Male",25,"protestant","white","$25,000-$50,000",2,"College Degree",27.683579119,3,7,78,92,94,72,74,72,NA,NA,91,"False","False","False","False","False","False",NA,NA,"True"
"353",468535885,"RA2",14,1,"False","False","sad","Fair","talent","luck",1,"Female",36,"protestant","black","$25,000-$50,000",2,"College Degree",48.4392578324,3,7,59,58,91,90,67,85,79,NA,NA,"False","False","True","True","False","True","False}",NA,NA
"354",886463809,"RA2",14,2,"True","True","happy","Fair","talent","rules",1,"Female",50,"protestant","white","$25,000-$50,000",4,"College Degree",27.8702951988,3,6,96,91,65,NA,86,83,113,NA,NA,"True","True","False",NA,"True","False","True",NA,NA
"355",912517069,"PR1",1,2,"False","False","indifferent","Fair","rules","talent",1,"Female",38,"none","white","$25,000-$50,000",2,"Graduate/Professional Degree",17.3257863482,3,7,63,87,68,92,69,102,NA,NA,79,"False","True","False","True","False","True",NA,NA,"False"
"356",217772631,"RA1",3,1,"False","False","indifferent","Unfair","luck","talent",1,"Male",44,"none","white","$0-$25,000",1,"College Degree",18.7005011161,3,7,56,87,96,83,89,73,92,NA,NA,"False","True","False","True","True","False","False",NA,NA
"357",171399091,"RA1",3,2,"True","False","happy","Fair","luck","talent",1,"Female",36,"none","white","$25,000-$50,000",4,"College Degree",18.3077463468,3,7,87,81,104,82,73,94,89,NA,NA,"True","False","True","False","False","True","True",NA,NA
"358",649508918,"PR1",2,1,"False","True","angry","Unfair","luck","talent",1,"Female",30,"none","white","$0-$25,000",3,"College Degree",17.3365193645,3,7,45,105,84,86,69,87,76,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"359",111242499,"RE2",1,2,"True","False","happy","Fair","rules","talent",1,"Male",62,"catholic","white","$50,000-$75,000",4,"Some College",18.8307218472,3,7,74,97,104,98,102,104,94,NA,NA,"True","True","True","True","True","True","True",NA,NA
"360",125509407,"PR1",2,2,"True","True","happy","Fair","luck","talent",1,"Female",22,"none","white","$75,000+",2,"Some College",18.3314881841,3,7,80,72,107,63,89,87,98,NA,NA,"True","False","True","False","True","False","True",NA,NA
"361",530484017,"PR2",2,1,"True","True","happy","Fair","luck","talent",1,"Female",33,"none","white","$75,000+",2,"Graduate/Professional Degree",18.0942534486,3,7,69,70,80,71,97,54,105,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"362",799754707,"RE2",1,1,"False","True","angry","Unfair","luck","talent",1,"Female",29,"protestant","white","$50,000-$75,000",5,"College Degree",18.3277591149,3,7,49,74,55,48,71,69,65,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"363",755761508,"PR2",2,2,"False","True","angry","Unfair","luck","talent",1,"Male",32,"none","white","$50,000-$75,000",5,"Some College",17.3139682333,3,7,83,98,54,95,52,85,76,NA,NA,"False","True","False","True","False","True","False",NA,NA
"364",319616904,"PR1",4,2,"False","False","sad","Fair","talent","luck",1,"Female",46,"lutheran","black",NA,6,"Some College",19.9157958031,3,6,73,111,57,65,83,110,NA,NA,NA,"False","True","False",NA,"False","True",NA,NA,NA
"365",260006348,"RA1",2,2,"False","False","sad","Unfair","luck","talent",1,"Male",33,"none","white","$0-$25,000",5,"High School",20.714321816,3,7,72,75,88,92,76,77,94,NA,NA,"True","False","True","False","False","False","True}",NA,NA
"366",165657554,"RA1",2,1,"True","True","happy","Fair","luck","talent",1,"Male",33,"none","white","$25,000-$50,000",5,"College Degree",19.8256039143,3,7,52,82,78,101,74,100,79,NA,NA,"False","True","False","True","True","True","False",NA,NA
"367",11843864,"RE2",2,1,"True","True","happy","Fair","talent","luck",1,"Male",40,"catholic","white","$50,000-$75,000",8,"Graduate/Professional Degree",19.8073349516,3,7,77,115,114,99,103,90,101,NA,NA,"True","True","True","True","True","True","True",NA,NA
"368",859017373,"RA2",1,1,"True","True","happy","Unfair","luck","rules",1,"Male",39,"other","white","$25,000-$50,000",3,"Graduate/Professional Degree",18.2909559806,3,7,54,91,84,73,95,83,84,NA,NA,"False","True","True","True","True","True","True}",NA,NA
"369",252293915,"RA2",1,2,"False","False","angry","Unfair","luck","talent",1,"Male",30,"none","asian","$0-$25,000",5,"Graduate/Professional Degree",15.5545107484,3,7,88,78,90,73,83,79,67,NA,NA,"True","False","False","False","False","False","False",NA,NA
"370",418804457,"RE2",2,2,"False","True","angry","Unfair","luck","talent",1,"Male",22,"catholic","white","$75,000+",5,"Some College",21.4375342329,3,7,71,68,68,63,61,66,65,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"371",367338779,"RE2",3,1,"True","False","happy","Unfair","rules","talent",1,"Male",27,"catholic","white","$0-$25,000",5,"High School",21.8725408316,3,7,79,105,79,107,87,91,NA,NA,91,"True","True","True","True",NA,NA,NA,NA,"True"
"372",505119425,"RE2",4,1,"True","True","happy","Fair","talent","luck",1,"Male",33,"none","white","$0-$25,000",4,"High School",22.3779947837,3,7,90,91,92,115,93,106,87,NA,NA,"True","True","True","True","True","True","True",NA,NA
"373",637714511,"RE2",4,2,"False","True","indifferent","Unfair","rules","talent",1,"Female",54,"none","white","$0-$25,000",2,"College Degree",20.4746737321,3,7,56,71,53,73,65,55,75,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"374",44199616,"PR2",5,1,"True","True","sad","Unfair","rules","talent",1,"Female",41,"none","white","$0-$25,000",3,"College Degree",22.2242706815,3,6,58,75,106,61,99,100,NA,NA,NA,"True","False","True","False","True","True",NA,NA,NA
"375",678979717,"PR2",5,2,"False","True","indifferent","Unfair","luck","rules",1,"Female",34,"other","white","$25,000-$50,000",9,"College Degree",19.6077956478,3,6,72,102,68,99,65,61,NA,NA,NA,"False","True","False","True","False","False",NA,NA,NA
"376",505328644,"PR2",4,1,"False","True","angry","Unfair","luck","talent",1,"Male",30,"none","white","$25,000-$50,000",2,"College Degree",20.4513743361,3,7,75,91,68,99,60,67,106,NA,NA,"False","True","False","True","False","False","True",NA,NA
"377",49476649,"PR1",4,1,"True","True","happy","Fair","talent","luck",1,"Female",33,"protestant","white","$25,000-$50,000",3,"College Degree",17.0864884814,3,6,87,75,101,99,72,71,NA,NA,NA,"True","False","True","True",NA,"False",NA,NA,NA
"378",577888982,"PR2",4,2,"True","True","indifferent","Fair","rules","talent",1,"Male",22,"none","white","$50,000-$75,000",1,"Some College",21.5603064855,3,7,64,60,110,56,98,64,52,NA,NA,"True","False","True","False","True","True","False}",NA,NA
"379",433522912,"PR2",3,2,"False","False","indifferent","Fair","luck","talent",1,"Male",39,"protestant","white","$0-$25,000",3,"College Degree",20.5490371505,3,6,67,63,86,65,96,62,NA,NA,NA,"False","False","True","False","True",NA,NA,NA,NA
"380",154304422,"PR2",3,1,"True","True","happy","Unfair","rules","luck",1,"Female",35,"catholic","white","$25,000-$50,000",2,"Some College",20.6214914163,3,6,80,117,61,105,76,99,NA,NA,NA,"True",NA,NA,NA,NA,"True",NA,NA,NA
"381",57359794,"RA1",5,1,"False","False","sad","Unfair","rules","luck",1,"Female",37,"protestant","white","$25,000-$50,000",9,"High School",22.5154121836,3,7,73,77,81,75,67,65,78,NA,NA,"False","False","False","False","False","False","True}",NA,NA
"382",634841914,"RA1",5,2,"True","True","happy","Fair","rules","talent",1,"Male",45,"other","latino","$25,000-$50,000",2,"Some College",22.167706883,3,7,82,85,84,79,96,98,57,NA,NA,"True","True","True","True","True","True","False",NA,NA
"383",374982707,"RA2",3,2,"True","True","happy","Fair","talent","luck",1,"Male",39,"lutheran","white","$50,000-$75,000",6,"College Degree",22.6997595469,3,7,83,85,84,73,85,78,83,NA,NA,"True","True","True","True","False","False","False",NA,NA
"384",574878688,"RA2",3,1,"False","False","indifferent","Fair","rules","luck",1,"Male",44,"none","white","$75,000+",2,"College Degree",21.7224812667,3,7,68,67,85,72,91,95,92,NA,NA,"False","False","False","False","True","True","True}",NA,NA
"385",19232571,"PR1",5,1,"True","False","happy","Fair","rules","luck",1,"Male",63,"none","white","$25,000-$50,000",6,"High School",23.1603940845,3,7,74,93,105,89,75,91,67,NA,NA,"False","False","True","True","True","True","False",NA,NA
"386",862345038,"RA1",4,2,"False","True","sad","Unfair","luck","rules",1,"Female",39,"none","white","$75,000+",1,"College Degree",24.2837295175,3,7,78,75,81,83,74,82,84,NA,NA,"False","False","False","True","False","False","True",NA,NA
"387",686521427,"PR1",5,2,"False","False","angry","Unfair","luck","rules",1,"Male",31,"none","white","$25,000-$50,000",6,"College Degree",24.0677062472,3,7,80,96,67,83,72,88,96,NA,NA,"True","True","False","False","False","False","True}",NA,NA
"388",124806027,"RA1",4,1,"True","True","happy","Fair","luck","rules",1,"Male",30,"none","white","$75,000+",1,"Some College",24.4215205828,3,7,85,91,95,74,83,80,77,NA,NA,"True","True","True","False","True","True","False}",NA,NA
"389",394150799,"PR1",3,2,"True","True","happy","Fair","luck","talent",1,"Male",43,"protestant","white","$75,000+",6,"Graduate/Professional Degree",25.3430686831,3,7,90,69,79,78,86,61,84,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"390",275863356,"PR1",3,1,"False","False","indifferent","Fair","talent","rules",1,"Female",34,"none","white","$50,000-$75,000",4,"High School",25.2470155994,3,7,81,84,67,100,64,74,77,NA,NA,"False","True","False","True","False","True","False",NA,NA
"391",684394646,"RA1",8,1,"True","False","happy","Fair","talent","rules",1,"Male",30,"catholic","white","$25,000-$50,000",9,"Graduate/Professional Degree",21.9056930343,3,7,77,80,86,94,87,72,72,NA,NA,"False","True","True","True","True","True","False}",NA,NA
"392",208399963,"RA1",8,2,"False","True","sad","Unfair","luck","rules",1,"Female",56,"catholic","white","$0-$25,000",4,"High School",23.183448267,3,7,73,90,69,78,68,64,95,NA,NA,"True","False","False","False","False","False","True",NA,NA
"393",823446324,"RE2",6,1,"False","False","sad","Unfair","rules","talent",1,"Female",36,"none","white","$50,000-$75,000",1,"Some College",27.8304899653,3,7,86,60,50,64,72,46,60,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"394",444437547,"RE2",6,2,"True","True","happy","Unfair","talent","luck",1,"Female",28,"none","white","$50,000-$75,000",2,"Some College",25.7769173344,3,7,77,101,104,103,104,85,103,NA,NA,"True","True","True","True","True","True","True",NA,NA
"395",990851372,"PR1",9,1,"True","True","happy","Fair","rules","luck",1,"Male",52,"none","white","$50,000-$75,000",6,"Some College",22.73144418,3,7,81,86,68,95,81,71,97,NA,NA,"False","True","False","True","True","False","True}",NA,NA
"396",301371634,"RE2",7,1,"False","False","indifferent","Unfair","rules","talent",1,"Female",38,"other","white","$75,000+",1,"College Degree",22.5414014657,3,7,75,42,71,59,56,75,53,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"397",504436170,"RE2",7,2,"True","True","happy","Fair","talent","luck",1,"Male",45,"none","white","$0-$25,000",8,"College Degree",22.7631745497,3,7,72,103,95,89,106,99,115,NA,NA,"True","True","True","True","True","True","True",NA,NA
"398",612274132,"PR1",6,1,"True","False","happy","Fair","talent","luck",1,"Male",67,"none","white","$25,000-$50,000",2,"Some College",28.252909716,3,7,99,72,90,71,92,67,95,NA,NA,"True","False","True","False","True","False","True",NA,NA
"399",106742474,"PR1",6,2,"False","True","angry","Unfair","rules","talent",1,"Male",29,"none","white","$25,000-$50,000",1,"High School",28.3773733815,3,7,75,87,79,95,53,104,71,NA,NA,"False","True","False","True","False","True","False}",NA,NA
"400",778171260,"PR2",6,2,"True","False","happy","Unfair","rules","luck",1,"Female",37,"protestant","white","$75,000+",6,"Some College",28.5869178176,3,7,72,58,84,68,112,50,114,NA,NA,"True","False","True","False","True","False","True",NA,NA
"401",639634018,"RE2",8,1,"True","False","happy","Fair","luck","rules",1,"Female",26,"other","white","$25,000-$50,000",6,"Some College",18.6574218988,3,7,84,101,116,89,102,100,105,NA,NA,"True","True","True","True","True","True","True",NA,NA
"402",160265509,"RE2",8,2,"False","False","angry","Unfair","luck","talent",1,"Female",26,"other","white","$25,000-$50,000",5,"College Degree",18.3048987826,3,7,72,65,62,60,62,73,56,NA,NA,"False","False","False","False","False","False","False}",NA,NA
"403",992792536,"PR1",8,2,"True","False","happy","Fair","luck","rules",1,"Male",44,"none","white","$0-$25,000",3,"College Degree",26.3891578515,3,7,82,78,94,74,83,74,84,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"404",391573729,"PR1",8,1,"False","False","angry","Fair","rules","luck",1,"Male",39,"none","white","$50,000-$75,000",2,"College Degree",26.3494478861,3,7,91,78,66,98,76,81,77,NA,NA,"False","True","False","True","False","True","False",NA,NA
"405",655990676,"RA1",9,1,"True","False","happy","Fair","luck","talent",1,"Female",27,"none","white","$25,000-$50,000",5,"College Degree",19.5423264186,3,7,72,82,88,78,102,106,74,NA,NA,"True","True","True","True","True","True","False}",NA,NA
"406",993893352,"RA1",9,2,"False","True","sad","Unfair","luck","rules",1,"Male",36,"catholic","latino","$25,000-$50,000",2,"High School",21.7632284323,3,7,54,86,75,85,67,97,83,NA,NA,"False","False","False","False","False","False","True",NA,NA
"407",70117506,"RE1",2,2,"False","False","sad","Unfair","luck","talent",1,"Male",48,"catholic","white","$50,000-$75,000",5,"Graduate/Professional Degree",23.7278699358,3,7,64,71,77,62,89,82,57,NA,NA,"False","False","False","False","False","False","False",NA,NA
"408",777634069,"RE1",2,1,"True","True","happy","Fair","talent","rules",1,"Male",29,"none","latino","$25,000-$50,000",6,"College Degree",24.4136236151,3,7,84,107,83,95,88,88,101,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"409",393636357,"PR1",9,2,"False","True","angry","Fair","rules","talent",1,"Male",22,"none","white","$75,000+",2,"College Degree",18.4910734018,3,6,90,64,87,NA,85,84,78,NA,NA,"True","False","True",NA,"False","True","False",NA,NA
"410",570409983,"RA1",6,1,"True","False","happy","Fair","luck","rules",1,"Male",55,"protestant","white","$75,000+",9,"College Degree",31.1680246154,3,7,68,79,93,82,82,84,67,NA,NA,"False","True","True","True","True","True","False",NA,NA
"411",932917284,"PR1",10,1,"False","True","angry","Fair","luck","rules",1,"Male",54,"protestant","white","$25,000-$50,000",4,"Some College",24.0551104466,3,7,65,94,65,100,82,86,58,NA,NA,"False","True","False","True","False","True","False",NA,NA
"412",613476207,"RA1",6,2,"False","False","happy","Fair","talent","luck",1,"Female",55,"protestant","black","$50,000-$75,000",6,"College Degree",28.4083271503,3,7,93,87,85,74,77,80,81,NA,NA,"True","False","False","False","False","False","True",NA,NA
"413",725882158,"PR1",10,2,"True","True","happy","Unfair","rules","talent",1,"Male",47,"protestant","white","$75,000+",8,"Graduate/Professional Degree",29.1549005866,3,7,59,71,85,66,93,61,96,NA,NA,"True","False","True","False","True","False","True}",NA,NA
"414",216535075,"PR2",6,1,"False","False","angry","Unfair","luck","talent",1,"Female",31,"none","white","$50,000-$75,000",2,"Some College",25.4800993999,3,6,85,NA,58,107,63,95,67,NA,NA,"False",NA,"False","True","False","True","False}",NA,NA
"415",336530792,"RE1",1,1,"False","True","angry","Unfair","talent","rules",1,"Male",33,"none","white","$25,000-$50,000",2,"College Degree",38.7482025027,3,7,59,75,68,66,72,71,72,NA,NA,"False","False","False","False","False","False","False",NA,NA
"416",749241843,"RE1",1,2,"True","True","happy","Unfair","rules","talent",1,"Female",43,"none","white","$50,000-$75,000",2,"Some College",38.8095881979,3,7,93,100,108,102,121,114,87,NA,NA,"True","True","True","True","True","True","True}",NA,NA
"417",829946051,"RE2",10,2,"False","True","indifferent","Unfair","luck","talent",1,"Male",40,"none","white","$0-$25,000",1,"Some College",17.1294055859,3,7,68,57,58,65,56,55,68,NA,NA,"False","False","False","False","False","False","False",NA,NA
"418",640003716,"PR1",13,1,"False","True","sad","Unfair","rules","talent",1,"Female",55,"protestant","white","$25,000-$50,000",5,"Some College",23.9698858301,3,6,92,69,96,75,89,58,NA,NA,NA,"True","False","True","False","False",NA,NA,NA,NA
"419",784971144,"PR1",12,2,"False","False","sad","Fair","talent","luck",1,"Female",87,"catholic","white","$25,000-$50,000",5,"High School",29.508612899,3,6,87,87,90,72,98,75,NA,NA,NA,"False","True","False","False","True","True",NA,NA,NA
"420",41057241,"PR1",13,2,"True","False","happy","Fair","luck","talent",1,"Male",38,"protestant","white","$75,000+",8,"College Degree",27.8309023976,3,6,60,94,66,89,83,94,NA,NA,NA,"False","True","False","True","True","True",NA,NA,NA
"421",656452166,"PR1",12,1,"True","True","happy","Fair","rules","luck",1,"Female",55,"protestant","white","$0-$25,000",2,"College Degree",32.3582405329,3,6,92,57,81,79,63,61,NA,NA,NA,"True","False","True","True","False",NA,NA,NA,NA
"422",553007718,"PR2",9,2,"False","False","indifferent","Unfair","rules","luck",1,"Female",54,"other","white","$25,000-$50,000",5,"High School",24.3875793338,3,7,77,87,66,87,57,101,76,NA,NA,"False","True","False","True","False","True","False",NA,NA
